transaction_id,source,campaign,influencer_id,user_id,product,date,orders,revenue
HKT-10237,organic_search,Q4-2023-All-Brands,,HKU-24472,Biozyme Whey,2025-05-09,1,3969.22
HKT-10238,influencer_campaign,Q4-2023-All-Brands,HKI-1032,HKU-15878,SuperMilk for Kids,2025-06-17,1,1517.07
HKT-10239,direct,Q4-2023-All-Brands,,HKU-42984,Biozyme Whey,2025-05-24,1,672.29
HKT-10240,organic_search,Q4-2023-All-Brands,,HKU-30357,Biozyme Whey,2025-05-05,1,1209.74
HKT-10241,organic_search,Q4-2023-All-Brands,,HKU-37063,Skin Radiance Collagen,2025-06-10,1,1463.59
HKT-10242,organic_search,Q4-2023-All-Brands,,HKU-45771,Multivitamin,2025-07-20,1,2384.07
HKT-10243,influencer_campaign,Q4-2023-All-Brands,HKI-1005,HKU-22009,Active Teen Whey,2025-05-02,1,3683.9
HKT-10244,influencer_campaign,Q4-2023-All-Brands,HKI-1007,HKU-29443,Fish Oil,2025-07-15,1,540.9
HKT-10245,organic_search,Q4-2023-All-Brands,,HKU-12137,Active Teen Whey,2025-05-14,1,1695.64
HKT-10246,organic_search,Q4-2023-All-Brands,,HKU-26568,SuperMilk for Kids,2025-06-13,1,2816.09
HKT-10247,organic_search,Q4-2023-All-Brands,,HKU-31967,BCAA Pro,2025-06-25,1,1605.11
HKT-10248,direct,Q4-2023-All-Brands,,HKU-42009,BCAA Pro,2025-06-17,1,2859.52
HKT-10249,organic_search,Q4-2023-All-Brands,,HKU-11700,Creatine Monohydrate,2025-06-15,1,3059.74
HKT-10250,organic_search,Q4-2023-All-Brands,,HKU-41461,Creatine Monohydrate,2025-07-20,1,2163.85
HKT-10251,influencer_campaign,Q4-2023-All-Brands,HKI-1025,HKU-19539,Skin Radiance Collagen,2025-05-07,1,1905.6
HKT-10252,influencer_campaign,Q4-2023-All-Brands,HKI-1037,HKU-17603,BCAA Pro,2025-06-16,1,1917.53
HKT-10253,organic_search,Q4-2023-All-Brands,,HKU-13874,Fish Oil,2025-06-06,1,1832.27
HKT-10254,influencer_campaign,Q4-2023-All-Brands,HKI-1015,HKU-44067,Creatine Monohydrate,2025-05-17,1,3972.4
HKT-10255,influencer_campaign,Q4-2023-All-Brands,HKI-1010,HKU-47574,SuperMilk for Kids,2025-04-23,1,3156.93
HKT-10256,organic_search,Q4-2023-All-Brands,,HKU-31649,Fish Oil,2025-05-30,1,2555.17
HKT-10257,influencer_campaign,Q4-2023-All-Brands,HKI-1032,HKU-41770,Active Teen Whey,2025-06-10,1,3194.28
HKT-10258,influencer_campaign,Q4-2023-All-Brands,HKI-1011,HKU-19120,Multivitamin,2025-06-20,1,2772.64
HKT-10259,influencer_campaign,Q4-2023-All-Brands,HKI-1018,HKU-24572,SuperMilk for Kids,2025-05-31,1,3053.74
HKT-10260,organic_search,Q4-2023-All-Brands,,HKU-31428,Biozyme Whey,2025-06-30,1,1229.14
HKT-10261,organic_search,Q4-2023-All-Brands,,HKU-29844,Fish Oil,2025-05-11,1,3872.76
HKT-10262,organic_search,Q4-2023-All-Brands,,HKU-15051,Multivitamin,2025-07-08,1,1948.78
HKT-10263,organic_search,Q4-2023-All-Brands,,HKU-18597,Biozyme Whey,2025-05-11,1,2643.0
HKT-10264,influencer_campaign,Q4-2023-All-Brands,HKI-1044,HKU-38409,BCAA Pro,2025-05-22,1,3692.63
HKT-10265,organic_search,Q4-2023-All-Brands,,HKU-36335,Creatine Monohydrate,2025-06-09,1,573.07
HKT-10266,influencer_campaign,Q4-2023-All-Brands,HKI-1006,HKU-41957,Fish Oil,2025-06-22,1,1778.23
HKT-10267,organic_search,Q4-2023-All-Brands,,HKU-37114,Creatine Monohydrate,2025-07-17,1,2448.74
HKT-10268,organic_search,Q4-2023-All-Brands,,HKU-45575,Skin Radiance Collagen,2025-05-29,1,1101.37
HKT-10269,influencer_campaign,Q4-2023-All-Brands,HKI-1035,HKU-47975,SuperMilk for Kids,2025-05-04,1,1657.58
HKT-10270,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-15807,Fish Oil,2025-06-17,1,3029.4
HKT-10271,organic_search,Q4-2023-All-Brands,,HKU-11679,BCAA Pro,2025-06-11,1,2839.86
HKT-10272,organic_search,Q4-2023-All-Brands,,HKU-30787,SuperMilk for Kids,2025-05-02,1,2110.17
HKT-10273,influencer_campaign,Q4-2023-All-Brands,HKI-1045,HKU-30412,Active Teen Whey,2025-06-05,1,2853.98
HKT-10274,organic_search,Q4-2023-All-Brands,,HKU-34977,BCAA Pro,2025-05-05,1,1817.04
HKT-10275,organic_search,Q4-2023-All-Brands,,HKU-21961,Skin Radiance Collagen,2025-07-03,1,2274.23
HKT-10276,organic_search,Q4-2023-All-Brands,,HKU-14381,BCAA Pro,2025-07-04,1,1470.67
HKT-10277,organic_search,Q4-2023-All-Brands,,HKU-11695,Fish Oil,2025-06-12,1,2094.53
HKT-10278,organic_search,Q4-2023-All-Brands,,HKU-24611,Skin Radiance Collagen,2025-05-27,1,1110.41
HKT-10279,direct,Q4-2023-All-Brands,,HKU-37560,SuperMilk for Kids,2025-06-28,1,3832.79
HKT-10280,direct,Q4-2023-All-Brands,,HKU-37349,Fish Oil,2025-05-07,1,2751.13
HKT-10281,organic_search,Q4-2023-All-Brands,,HKU-47078,Skin Radiance Collagen,2025-07-18,1,1245.84
HKT-10282,influencer_campaign,Q4-2023-All-Brands,HKI-1021,HKU-20454,Skin Radiance Collagen,2025-07-02,1,1643.96
HKT-10283,influencer_campaign,Q4-2023-All-Brands,HKI-1019,HKU-23074,Creatine Monohydrate,2025-05-23,1,2113.63
HKT-10284,organic_search,Q4-2023-All-Brands,,HKU-16916,Biozyme Whey,2025-04-29,1,1092.33
HKT-10285,organic_search,Q4-2023-All-Brands,,HKU-24192,Creatine Monohydrate,2025-07-20,1,1612.05
HKT-10286,organic_search,Q4-2023-All-Brands,,HKU-45962,Fish Oil,2025-06-03,1,2482.73
HKT-10287,organic_search,Q4-2023-All-Brands,,HKU-14221,SuperMilk for Kids,2025-06-15,1,2464.6
HKT-10288,organic_search,Q4-2023-All-Brands,,HKU-24458,SuperMilk for Kids,2025-04-30,1,3012.75
HKT-10289,organic_search,Q4-2023-All-Brands,,HKU-18429,Fish Oil,2025-05-08,1,1854.62
HKT-10290,influencer_campaign,Q4-2023-All-Brands,HKI-1048,HKU-36589,SuperMilk for Kids,2025-05-22,1,3330.76
HKT-10291,organic_search,Q4-2023-All-Brands,,HKU-36839,Biozyme Whey,2025-05-18,1,786.08
HKT-10292,influencer_campaign,Q4-2023-All-Brands,HKI-1002,HKU-37420,SuperMilk for Kids,2025-05-09,1,2506.0
HKT-10293,influencer_campaign,Q4-2023-All-Brands,HKI-1046,HKU-31241,Active Teen Whey,2025-05-10,1,1444.73
HKT-10294,organic_search,Q4-2023-All-Brands,,HKU-33778,Active Teen Whey,2025-05-22,1,2955.61
HKT-10295,organic_search,Q4-2023-All-Brands,,HKU-18707,Multivitamin,2025-06-30,1,2165.45
HKT-10296,organic_search,Q4-2023-All-Brands,,HKU-30300,Active Teen Whey,2025-04-23,1,3276.6
HKT-10297,organic_search,Q4-2023-All-Brands,,HKU-47031,Skin Radiance Collagen,2025-07-09,1,3915.26
HKT-10298,influencer_campaign,Q4-2023-All-Brands,HKI-1049,HKU-45536,Fish Oil,2025-04-23,1,3911.37
HKT-10299,influencer_campaign,Q4-2023-All-Brands,HKI-1042,HKU-26599,Skin Radiance Collagen,2025-06-09,1,3300.29
HKT-10300,influencer_campaign,Q4-2023-All-Brands,HKI-1027,HKU-13808,Multivitamin,2025-06-09,1,3688.71
HKT-10301,influencer_campaign,Q4-2023-All-Brands,HKI-1002,HKU-17232,Fish Oil,2025-06-09,1,1805.25
HKT-10302,organic_search,Q4-2023-All-Brands,,HKU-37811,Skin Radiance Collagen,2025-05-09,1,1374.82
HKT-10303,organic_search,Q4-2023-All-Brands,,HKU-36401,SuperMilk for Kids,2025-07-02,1,3266.36
HKT-10304,organic_search,Q4-2023-All-Brands,,HKU-29894,SuperMilk for Kids,2025-07-15,1,1561.03
HKT-10305,organic_search,Q4-2023-All-Brands,,HKU-44835,Skin Radiance Collagen,2025-05-20,1,1215.25
HKT-10306,influencer_campaign,Q4-2023-All-Brands,HKI-1032,HKU-30504,BCAA Pro,2025-04-27,1,3018.18
HKT-10307,organic_search,Q4-2023-All-Brands,,HKU-11412,Multivitamin,2025-07-02,1,1185.34
HKT-10308,organic_search,Q4-2023-All-Brands,,HKU-10264,Biozyme Whey,2025-07-09,1,2457.32
HKT-10309,organic_search,Q4-2023-All-Brands,,HKU-32655,Biozyme Whey,2025-05-29,1,1056.42
HKT-10310,organic_search,Q4-2023-All-Brands,,HKU-16263,BCAA Pro,2025-06-24,1,2284.7
HKT-10311,organic_search,Q4-2023-All-Brands,,HKU-16789,Fish Oil,2025-05-09,1,1036.17
HKT-10312,organic_search,Q4-2023-All-Brands,,HKU-23636,BCAA Pro,2025-06-04,1,1836.43
HKT-10313,organic_search,Q4-2023-All-Brands,,HKU-42382,Creatine Monohydrate,2025-05-12,1,3693.69
HKT-10314,influencer_campaign,Q4-2023-All-Brands,HKI-1004,HKU-25748,Fish Oil,2025-07-14,1,3274.38
HKT-10315,organic_search,Q4-2023-All-Brands,,HKU-20456,Multivitamin,2025-07-05,1,1451.71
HKT-10316,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-10566,Multivitamin,2025-04-26,1,3775.02
HKT-10317,influencer_campaign,Q4-2023-All-Brands,HKI-1049,HKU-43467,Skin Radiance Collagen,2025-06-17,1,2426.48
HKT-10318,organic_search,Q4-2023-All-Brands,,HKU-35889,BCAA Pro,2025-05-21,1,3790.18
HKT-10319,organic_search,Q4-2023-All-Brands,,HKU-29171,BCAA Pro,2025-07-07,1,3786.57
HKT-10320,influencer_campaign,Q4-2023-All-Brands,HKI-1014,HKU-21783,SuperMilk for Kids,2025-06-08,1,1194.83
HKT-10321,direct,Q4-2023-All-Brands,,HKU-11411,Active Teen Whey,2025-06-12,1,2161.75
HKT-10322,influencer_campaign,Q4-2023-All-Brands,HKI-1017,HKU-13241,BCAA Pro,2025-07-07,1,3548.04
HKT-10323,organic_search,Q4-2023-All-Brands,,HKU-30927,Fish Oil,2025-06-29,1,2272.48
HKT-10324,direct,Q4-2023-All-Brands,,HKU-33206,Skin Radiance Collagen,2025-05-30,1,2297.43
HKT-10325,influencer_campaign,Q4-2023-All-Brands,HKI-1015,HKU-26319,Active Teen Whey,2025-07-04,1,2677.28
HKT-10326,organic_search,Q4-2023-All-Brands,,HKU-46084,Active Teen Whey,2025-05-11,1,1743.38
HKT-10327,influencer_campaign,Q4-2023-All-Brands,HKI-1029,HKU-22199,Skin Radiance Collagen,2025-07-13,1,1965.8
HKT-10328,organic_search,Q4-2023-All-Brands,,HKU-17055,Biozyme Whey,2025-05-17,1,1350.58
HKT-10329,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-14323,Active Teen Whey,2025-04-27,1,589.16
HKT-10330,influencer_campaign,Q4-2023-All-Brands,HKI-1014,HKU-26354,Active Teen Whey,2025-06-12,1,2197.35
HKT-10331,organic_search,Q4-2023-All-Brands,,HKU-38920,Skin Radiance Collagen,2025-07-16,1,3743.31
HKT-10332,organic_search,Q4-2023-All-Brands,,HKU-12818,SuperMilk for Kids,2025-07-12,1,602.12
HKT-10333,organic_search,Q4-2023-All-Brands,,HKU-18477,Skin Radiance Collagen,2025-07-01,1,1516.75
HKT-10334,influencer_campaign,Q4-2023-All-Brands,HKI-1012,HKU-16632,BCAA Pro,2025-04-30,1,3472.65
HKT-10335,organic_search,Q4-2023-All-Brands,,HKU-25677,BCAA Pro,2025-06-18,1,1911.78
HKT-10336,organic_search,Q4-2023-All-Brands,,HKU-26846,Fish Oil,2025-07-16,1,1180.89
HKT-10337,organic_search,Q4-2023-All-Brands,,HKU-24294,SuperMilk for Kids,2025-06-12,1,3126.32
HKT-10338,organic_search,Q4-2023-All-Brands,,HKU-38532,SuperMilk for Kids,2025-05-07,1,3693.95
HKT-10339,influencer_campaign,Q4-2023-All-Brands,HKI-1012,HKU-48141,Skin Radiance Collagen,2025-06-13,1,1298.42
HKT-10340,organic_search,Q4-2023-All-Brands,,HKU-25036,Biozyme Whey,2025-06-10,1,1516.01
HKT-10341,organic_search,Q4-2023-All-Brands,,HKU-13804,Active Teen Whey,2025-04-25,1,3621.47
HKT-10342,direct,Q4-2023-All-Brands,,HKU-24352,BCAA Pro,2025-05-30,1,3725.61
HKT-10343,organic_search,Q4-2023-All-Brands,,HKU-32042,SuperMilk for Kids,2025-04-26,1,1329.43
HKT-10344,influencer_campaign,Q4-2023-All-Brands,HKI-1037,HKU-25644,Biozyme Whey,2025-07-03,1,2380.29
HKT-10345,organic_search,Q4-2023-All-Brands,,HKU-40989,Multivitamin,2025-06-02,1,1204.11
HKT-10346,organic_search,Q4-2023-All-Brands,,HKU-17845,Biozyme Whey,2025-05-23,1,2933.61
HKT-10347,organic_search,Q4-2023-All-Brands,,HKU-23584,Biozyme Whey,2025-05-01,1,1339.85
HKT-10348,influencer_campaign,Q4-2023-All-Brands,HKI-1029,HKU-44644,Creatine Monohydrate,2025-05-19,1,2590.79
HKT-10349,organic_search,Q4-2023-All-Brands,,HKU-36701,SuperMilk for Kids,2025-05-24,1,1829.17
HKT-10350,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-10344,Active Teen Whey,2025-06-05,1,1865.13
HKT-10351,influencer_campaign,Q4-2023-All-Brands,HKI-1027,HKU-17788,BCAA Pro,2025-05-30,1,2788.98
HKT-10352,organic_search,Q4-2023-All-Brands,,HKU-21304,BCAA Pro,2025-06-29,1,2296.25
HKT-10353,organic_search,Q4-2023-All-Brands,,HKU-17627,Fish Oil,2025-07-20,1,3299.58
HKT-10354,organic_search,Q4-2023-All-Brands,,HKU-13703,SuperMilk for Kids,2025-07-11,1,1503.85
HKT-10355,organic_search,Q4-2023-All-Brands,,HKU-30965,Fish Oil,2025-05-22,1,1224.04
HKT-10356,direct,Q4-2023-All-Brands,,HKU-19163,Active Teen Whey,2025-05-15,1,2472.71
HKT-10357,influencer_campaign,Q4-2023-All-Brands,HKI-1023,HKU-45212,Biozyme Whey,2025-07-10,1,3169.71
HKT-10358,organic_search,Q4-2023-All-Brands,,HKU-42426,Biozyme Whey,2025-06-09,1,2110.21
HKT-10359,organic_search,Q4-2023-All-Brands,,HKU-22766,BCAA Pro,2025-06-23,1,2535.52
HKT-10360,organic_search,Q4-2023-All-Brands,,HKU-37752,Skin Radiance Collagen,2025-04-23,1,2955.85
HKT-10361,influencer_campaign,Q4-2023-All-Brands,HKI-1009,HKU-37420,Active Teen Whey,2025-06-13,1,1505.96
HKT-10362,influencer_campaign,Q4-2023-All-Brands,HKI-1001,HKU-23425,Biozyme Whey,2025-07-10,1,2731.85
HKT-10363,organic_search,Q4-2023-All-Brands,,HKU-27261,Active Teen Whey,2025-05-17,1,3898.55
HKT-10364,organic_search,Q4-2023-All-Brands,,HKU-25047,SuperMilk for Kids,2025-06-07,1,1870.03
HKT-10365,direct,Q4-2023-All-Brands,,HKU-22344,SuperMilk for Kids,2025-05-09,1,3467.86
HKT-10366,organic_search,Q4-2023-All-Brands,,HKU-36313,BCAA Pro,2025-06-10,1,616.21
HKT-10367,direct,Q4-2023-All-Brands,,HKU-40567,SuperMilk for Kids,2025-07-09,1,1872.61
HKT-10368,influencer_campaign,Q4-2023-All-Brands,HKI-1034,HKU-20865,Multivitamin,2025-05-03,1,2098.57
HKT-10369,influencer_campaign,Q4-2023-All-Brands,HKI-1009,HKU-29718,Creatine Monohydrate,2025-05-08,1,1094.44
HKT-10370,organic_search,Q4-2023-All-Brands,,HKU-34131,Biozyme Whey,2025-06-07,1,1126.09
HKT-10371,direct,Q4-2023-All-Brands,,HKU-49104,Fish Oil,2025-05-21,1,2683.82
HKT-10372,organic_search,Q4-2023-All-Brands,,HKU-10089,Skin Radiance Collagen,2025-04-25,1,2229.45
HKT-10373,direct,Q4-2023-All-Brands,,HKU-12320,Skin Radiance Collagen,2025-05-31,1,3234.01
HKT-10374,organic_search,Q4-2023-All-Brands,,HKU-22390,Skin Radiance Collagen,2025-06-06,1,2690.66
HKT-10375,organic_search,Q4-2023-All-Brands,,HKU-40274,Fish Oil,2025-07-18,1,682.14
HKT-10376,organic_search,Q4-2023-All-Brands,,HKU-44659,Fish Oil,2025-05-06,1,2791.82
HKT-10377,influencer_campaign,Q4-2023-All-Brands,HKI-1035,HKU-35827,Active Teen Whey,2025-07-13,1,1953.7
HKT-10378,organic_search,Q4-2023-All-Brands,,HKU-22491,Multivitamin,2025-06-24,1,1966.87
HKT-10379,influencer_campaign,Q4-2023-All-Brands,HKI-1017,HKU-15903,Fish Oil,2025-06-16,1,3616.02
HKT-10380,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-43070,SuperMilk for Kids,2025-07-02,1,2344.97
HKT-10381,influencer_campaign,Q4-2023-All-Brands,HKI-1039,HKU-37288,BCAA Pro,2025-05-29,1,2060.85
HKT-10382,organic_search,Q4-2023-All-Brands,,HKU-44246,Multivitamin,2025-05-06,1,1207.37
HKT-10383,organic_search,Q4-2023-All-Brands,,HKU-40921,Active Teen Whey,2025-04-29,1,1543.48
HKT-10384,direct,Q4-2023-All-Brands,,HKU-43219,Creatine Monohydrate,2025-04-23,1,1761.58
HKT-10385,direct,Q4-2023-All-Brands,,HKU-12772,Creatine Monohydrate,2025-07-04,1,1192.44
HKT-10386,organic_search,Q4-2023-All-Brands,,HKU-42606,BCAA Pro,2025-06-26,1,1361.52
HKT-10387,organic_search,Q4-2023-All-Brands,,HKU-29711,Multivitamin,2025-05-29,1,1275.16
HKT-10388,organic_search,Q4-2023-All-Brands,,HKU-45135,BCAA Pro,2025-05-21,1,2803.32
HKT-10389,influencer_campaign,Q4-2023-All-Brands,HKI-1046,HKU-36228,Fish Oil,2025-07-20,1,1679.7
HKT-10390,organic_search,Q4-2023-All-Brands,,HKU-14605,SuperMilk for Kids,2025-06-08,1,660.3
HKT-10391,influencer_campaign,Q4-2023-All-Brands,HKI-1029,HKU-27322,Multivitamin,2025-04-27,1,3003.04
HKT-10392,organic_search,Q4-2023-All-Brands,,HKU-31776,Fish Oil,2025-05-25,1,3001.02
HKT-10393,influencer_campaign,Q4-2023-All-Brands,HKI-1044,HKU-14397,Active Teen Whey,2025-06-01,1,1815.49
HKT-10394,direct,Q4-2023-All-Brands,,HKU-25442,Creatine Monohydrate,2025-05-19,1,2583.92
HKT-10395,influencer_campaign,Q4-2023-All-Brands,HKI-1029,HKU-31745,Active Teen Whey,2025-07-08,1,1000.78
HKT-10396,organic_search,Q4-2023-All-Brands,,HKU-45824,Creatine Monohydrate,2025-06-27,1,2833.71
HKT-10397,influencer_campaign,Q4-2023-All-Brands,HKI-1018,HKU-22996,BCAA Pro,2025-05-15,1,3168.96
HKT-10398,direct,Q4-2023-All-Brands,,HKU-16779,Creatine Monohydrate,2025-05-15,1,3484.71
HKT-10399,influencer_campaign,Q4-2023-All-Brands,HKI-1042,HKU-12342,Fish Oil,2025-07-19,1,754.71
HKT-10400,organic_search,Q4-2023-All-Brands,,HKU-26997,Skin Radiance Collagen,2025-06-15,1,1157.36
HKT-10401,influencer_campaign,Q4-2023-All-Brands,HKI-1014,HKU-48817,SuperMilk for Kids,2025-07-08,1,1934.5
HKT-10402,influencer_campaign,Q4-2023-All-Brands,HKI-1030,HKU-36319,Biozyme Whey,2025-07-13,1,950.22
HKT-10403,direct,Q4-2023-All-Brands,,HKU-11442,Skin Radiance Collagen,2025-06-24,1,513.07
HKT-10404,organic_search,Q4-2023-All-Brands,,HKU-24282,Creatine Monohydrate,2025-07-10,1,2814.98
HKT-10405,influencer_campaign,Q4-2023-All-Brands,HKI-1043,HKU-36020,Creatine Monohydrate,2025-04-27,1,1757.26
HKT-10406,organic_search,Q4-2023-All-Brands,,HKU-32836,Creatine Monohydrate,2025-07-10,1,3484.83
HKT-10407,organic_search,Q4-2023-All-Brands,,HKU-36861,Active Teen Whey,2025-05-05,1,1004.64
HKT-10408,influencer_campaign,Q4-2023-All-Brands,HKI-1006,HKU-28514,Creatine Monohydrate,2025-06-07,1,2305.9
HKT-10409,organic_search,Q4-2023-All-Brands,,HKU-45182,Multivitamin,2025-06-02,1,782.08
HKT-10410,organic_search,Q4-2023-All-Brands,,HKU-23192,BCAA Pro,2025-06-25,1,2266.78
HKT-10411,organic_search,Q4-2023-All-Brands,,HKU-17773,BCAA Pro,2025-04-27,1,2626.27
HKT-10412,organic_search,Q4-2023-All-Brands,,HKU-37204,Active Teen Whey,2025-07-08,1,2172.41
HKT-10413,organic_search,Q4-2023-All-Brands,,HKU-21282,Fish Oil,2025-06-15,1,1100.09
HKT-10414,influencer_campaign,Q4-2023-All-Brands,HKI-1027,HKU-49629,Fish Oil,2025-05-16,1,1754.37
HKT-10415,organic_search,Q4-2023-All-Brands,,HKU-17495,Biozyme Whey,2025-06-09,1,869.67
HKT-10416,influencer_campaign,Q4-2023-All-Brands,HKI-1044,HKU-38335,Fish Oil,2025-06-07,1,2131.67
HKT-10417,influencer_campaign,Q4-2023-All-Brands,HKI-1043,HKU-28754,Biozyme Whey,2025-05-16,1,1533.87
HKT-10418,direct,Q4-2023-All-Brands,,HKU-37822,Fish Oil,2025-07-09,1,1799.09
HKT-10419,organic_search,Q4-2023-All-Brands,,HKU-47994,Active Teen Whey,2025-05-12,1,1203.49
HKT-10420,influencer_campaign,Q4-2023-All-Brands,HKI-1036,HKU-32179,BCAA Pro,2025-06-25,1,1037.13
HKT-10421,organic_search,Q4-2023-All-Brands,,HKU-23741,Fish Oil,2025-06-24,1,948.27
HKT-10422,influencer_campaign,Q4-2023-All-Brands,HKI-1042,HKU-32135,Fish Oil,2025-04-24,1,1169.93
HKT-10423,organic_search,Q4-2023-All-Brands,,HKU-46746,Skin Radiance Collagen,2025-04-22,1,3061.49
HKT-10424,organic_search,Q4-2023-All-Brands,,HKU-15850,BCAA Pro,2025-05-17,1,1818.34
HKT-10425,influencer_campaign,Q4-2023-All-Brands,HKI-1026,HKU-32169,Active Teen Whey,2025-05-30,1,1755.19
HKT-10426,organic_search,Q4-2023-All-Brands,,HKU-34858,Skin Radiance Collagen,2025-06-27,1,3130.51
HKT-10427,organic_search,Q4-2023-All-Brands,,HKU-45061,SuperMilk for Kids,2025-06-04,1,3606.38
HKT-10428,organic_search,Q4-2023-All-Brands,,HKU-42572,Biozyme Whey,2025-05-06,1,867.33
HKT-10429,direct,Q4-2023-All-Brands,,HKU-14224,SuperMilk for Kids,2025-05-24,1,986.72
HKT-10430,influencer_campaign,Q4-2023-All-Brands,HKI-1028,HKU-35461,BCAA Pro,2025-05-05,1,1715.72
HKT-10431,organic_search,Q4-2023-All-Brands,,HKU-32941,Multivitamin,2025-06-16,1,3062.59
HKT-10432,organic_search,Q4-2023-All-Brands,,HKU-22484,Skin Radiance Collagen,2025-05-05,1,1447.77
HKT-10433,organic_search,Q4-2023-All-Brands,,HKU-16194,Multivitamin,2025-07-02,1,3254.67
HKT-10434,organic_search,Q4-2023-All-Brands,,HKU-19278,Biozyme Whey,2025-06-11,1,881.34
HKT-10435,organic_search,Q4-2023-All-Brands,,HKU-10840,Active Teen Whey,2025-07-05,1,1602.51
HKT-10436,organic_search,Q4-2023-All-Brands,,HKU-32437,Skin Radiance Collagen,2025-05-25,1,3646.83
HKT-10437,organic_search,Q4-2023-All-Brands,,HKU-40312,Skin Radiance Collagen,2025-04-24,1,2979.94
HKT-10438,influencer_campaign,Q4-2023-All-Brands,HKI-1030,HKU-46434,Multivitamin,2025-06-29,1,1820.2
HKT-10439,influencer_campaign,Q4-2023-All-Brands,HKI-1020,HKU-27678,Active Teen Whey,2025-05-06,1,1564.34
HKT-10440,organic_search,Q4-2023-All-Brands,,HKU-37284,Active Teen Whey,2025-04-28,1,3435.63
HKT-10441,influencer_campaign,Q4-2023-All-Brands,HKI-1046,HKU-31116,BCAA Pro,2025-06-30,1,2007.08
HKT-10442,organic_search,Q4-2023-All-Brands,,HKU-40930,SuperMilk for Kids,2025-05-28,1,814.75
HKT-10443,influencer_campaign,Q4-2023-All-Brands,HKI-1018,HKU-33766,Creatine Monohydrate,2025-05-03,1,3492.86
HKT-10444,organic_search,Q4-2023-All-Brands,,HKU-48727,Skin Radiance Collagen,2025-06-19,1,3145.62
HKT-10445,influencer_campaign,Q4-2023-All-Brands,HKI-1001,HKU-26162,Multivitamin,2025-07-02,1,3101.45
HKT-10446,organic_search,Q4-2023-All-Brands,,HKU-14908,Fish Oil,2025-07-11,1,1357.24
HKT-10447,direct,Q4-2023-All-Brands,,HKU-35529,Creatine Monohydrate,2025-05-31,1,3800.46
HKT-10448,organic_search,Q4-2023-All-Brands,,HKU-48385,BCAA Pro,2025-07-10,1,647.24
HKT-10449,influencer_campaign,Q4-2023-All-Brands,HKI-1027,HKU-22354,Skin Radiance Collagen,2025-06-26,1,2621.44
HKT-10450,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-19951,Creatine Monohydrate,2025-06-30,1,1206.25
HKT-10451,organic_search,Q4-2023-All-Brands,,HKU-39531,SuperMilk for Kids,2025-05-13,1,2239.84
HKT-10452,influencer_campaign,Q4-2023-All-Brands,HKI-1040,HKU-20406,Skin Radiance Collagen,2025-06-03,1,3450.94
HKT-10453,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-34881,Active Teen Whey,2025-06-29,1,2930.31
HKT-10454,organic_search,Q4-2023-All-Brands,,HKU-39776,Biozyme Whey,2025-05-02,1,2517.05
HKT-10455,organic_search,Q4-2023-All-Brands,,HKU-28311,Multivitamin,2025-06-02,1,1536.43
HKT-10456,organic_search,Q4-2023-All-Brands,,HKU-10790,Multivitamin,2025-07-12,1,3514.43
HKT-10457,organic_search,Q4-2023-All-Brands,,HKU-37676,Active Teen Whey,2025-06-19,1,3508.17
HKT-10458,influencer_campaign,Q4-2023-All-Brands,HKI-1002,HKU-38676,BCAA Pro,2025-05-03,1,2772.56
HKT-10459,influencer_campaign,Q4-2023-All-Brands,HKI-1011,HKU-15278,Multivitamin,2025-07-11,1,3156.16
HKT-10460,influencer_campaign,Q4-2023-All-Brands,HKI-1020,HKU-39921,SuperMilk for Kids,2025-06-17,1,2269.57
HKT-10461,influencer_campaign,Q4-2023-All-Brands,HKI-1034,HKU-27130,Creatine Monohydrate,2025-07-07,1,2628.22
HKT-10462,influencer_campaign,Q4-2023-All-Brands,HKI-1038,HKU-37698,SuperMilk for Kids,2025-07-03,1,796.81
HKT-10463,organic_search,Q4-2023-All-Brands,,HKU-12493,SuperMilk for Kids,2025-06-24,1,1709.93
HKT-10464,organic_search,Q4-2023-All-Brands,,HKU-29305,Multivitamin,2025-06-01,1,3054.81
HKT-10465,organic_search,Q4-2023-All-Brands,,HKU-28152,Skin Radiance Collagen,2025-04-30,1,2667.57
HKT-10466,organic_search,Q4-2023-All-Brands,,HKU-38349,Fish Oil,2025-06-03,1,3287.05
HKT-10467,organic_search,Q4-2023-All-Brands,,HKU-48972,Active Teen Whey,2025-07-08,1,3846.16
HKT-10468,organic_search,Q4-2023-All-Brands,,HKU-40512,SuperMilk for Kids,2025-06-04,1,1907.05
HKT-10469,organic_search,Q4-2023-All-Brands,,HKU-10095,Multivitamin,2025-05-14,1,1970.73
HKT-10470,organic_search,Q4-2023-All-Brands,,HKU-18108,BCAA Pro,2025-06-06,1,881.65
HKT-10471,influencer_campaign,Q4-2023-All-Brands,HKI-1039,HKU-15603,BCAA Pro,2025-07-09,1,884.69
HKT-10472,influencer_campaign,Q4-2023-All-Brands,HKI-1040,HKU-48339,Creatine Monohydrate,2025-05-04,1,1284.54
